"# 文本key","文本value"
"string","string"
"e9ba1f70c30eda22cc5251b419fd0a05","Is this... a Wayscroll to the Drunken Immortal's Parlor?"
"3c021f02680959e64eec5e695204845c","I didn't bring any alcohol with me."
"26201b540afefd8357ca7f99e27f722d","No? Oh, thank you."
"e88d59a1a9cbc7aff3d24b8f7c4f86dc","Watch him leave..."
"cdd67408a7c391428c7c6e2a44d68647","The man seems dazed, his breath faint. He doesn't have long to live. Before leaving, you find a Wayscroll where he lay."
"24f3221a7825116ffefe0c6e972032ff","Dreams have been broken for forty years\\nThe old willows in the Shenyuan do not blow cotton\\nThis body is like a mountain and soil\\nThere is still a trace of hanging"
"40906f71becc69faa53bfbf615016f2d","I've heard the Drunken Immortal's Parlor is full of carefree drinkers, but I never expected to find someone who loves so deeply."
"41884b3e461d22d98d5450a4b5a1cac0","Hum? A messenger pigeon?"
"578d838763594c82e8c475dcaf2fa8e3","Open the letter"
"d87f48f9bbc90da3dc0f72b296b1cc39","Hum? It's a letter from Yan Xiaosheng!"
"31e224421b9b6575f23093aa27bd6c20","Read carefully"
"df7bb2844c9422589f404ec103c64165","My dear friend,\\nIt has been ten days since we parted at Dragonspring. I returned to the organization undercover and obtained crucial information.\\nThe matter is of grave importance, too sensitive to entrust to a pigeon. I'm currently in Lin'an City. Meet me at the tavern there.\\nYan Xiaosheng"
"6766ebe920a0dc2dd0ce051a57e69bcb","The handwriting is unmistakably his. What could be so critical that a messenger pigeon isn't safe?"
"159738e7023ad6889e8a7efa0e1bc4e8","He risked his life for me. I can't abandon him now, whatever his true intentions."
"fd7420bfe140b92a093de6be706c76f6","Lin'an Rendezvous"
"5103caa6e564f21939939ae9905fbd11","Yan Xiaosheng sent a letter, saying he has important matters to discuss. He wants me to meet him at the Lin'an City Tavern."
"6da2e49f6644b905ade67b573257fdcd","Head to Lin'an City Tavern"
"29db71951e52790d2e5cd4ffe448d6de","Find him at Lin'an City Tavern"
"500f29d95dd478f3561f8809685ab708","Lin'an City is a thriving place bustling with life. They say Dragonspring Town used to be just as prosperous. I should find Yan Xiaosheng at the tavern."
"2a300d51dfaaa636bdde193ec3458096","Find Yan Xiaosheng at the tavern"
"04027310c7462a8aca14a21cc82925ed","You're here. I've waited for a long time."
"476aed9b265bf7681389d6c87fe23673","For a long time?"
"77611e74ca2cf2b855d656e4d8da4752","Indeed. Ever since I heard the person Yan Xiaosheng took away had awakened, I've wanted to meet you. When word reached me that Yan Xiaosheng was sighted in Dragonspring Town, I sent someone to investigate. And sure enough, you were there too."
"02ec0824be2f75eda8a7115ab0db4683","You're not Yan Xiaosheng."
"09eafb1f7dc28906ef9aa52b4acaa4e9","Of course I'm not. He's a traitor through and through. Betrayed the organization, his shifu, everyone."
"8f60301e38e771bf40a9b5408c54bc87","You're from the Silent Raven?"
"0ec9872d35199d8605ca0e841ad1a639","Allow me to introduce myself properly. I am the Disguise Master. Right now, I oversee operations at the Silent Raven."
"eaf9dddce5a484289075e238100bcb93","Are you here to kill me?"
"db1e4406ff97985e5c09638db3e64016","Kill you? No, I'm merely curious. What kind of person could earn such praise from shifu? Why did the prophecy of fate changer apply to you?"
"26893b9c3b7350b4bcef3754fc52ee9a","And your conclusion?"
"f7a325f18871596210398a1db3802bf2","Hard to say. You seem ordinary, unremarkable. Just as you were back then."
"9e4c18e912c524cca5745a3b440d69d0","But I know you're anything but ordinary. Is it soul transfer? Or some other technique? You should have died from those injuries. Yet here you are—new body, new face, walking the earth once more."
"3a10e5d5bdd6c617326cdc0b6ad93f39","Back then, shifu chose to fight the Imperial Counselor to the death, nearly destroying our entire organization, just to snatch you from that place."
"68c4d34e9896369307a296d372e2f02a","Little did we know that Yan Xiaosheng would turn on us and hide you away."
"deaec6b6b7d5d3477482f4d8c2505ae9","What makes you special? Is it the secret art that lets you defy death? But even so, there are countless ways to capture and confine someone of your skills. Why would shifu say that you can break this cage?"
"6b0c4b96e4f075bfaea9ebd437676bea","What cage?"
"eed17c3aba9249e0394eb125813785a4","The sky is the ceiling, the earth the floor, the seas the bars. We are all prisoners."
"23083c4fd557167f2baf739812b9ff1a","Who's your master?"
"e1e77cfa2bcc0b75095246e357832a78","Who's your shifu?"
"95aceb941e1dc5292cc10d1988355209","That's none of your concern. I came today just to talk. Nothing more."
"e3f8cedabd94313c8a0635a4a730f3e9","Just to talk?"
"7e61a0af115dcf69cc9ad0e3f3b05854","Well, I do have a question for you."
"4dec512105b4496c1effdcd8fbbb02f1","I don't remember anything from before."
"be252e954423ceb5b1bd4eb832b21f23","Heh. What I want to know is this: in Yan Xiaosheng's story, what role did the Silent Raven play?"
"3b435e3ae5c2a7bdd55ee2393517a3c3","Tell him"
"8bd10aff5b33761543a5e82b52f52c7f","Heh, Yan Xiaosheng... Spinning such a grand lie, just to put you on the throne of Champion? All for the sake of that token?"
"ca14b1f7ec2c28f6b7c475265674bff8","Token?"
"bd8b8282ffe24508d99b2cf2c8dca021","A token that reveals the truth of this world. Ha! But first, you need to become the Champion."
"289f41b2338bd0326495b285765cae11","Oh, one more thing. I find you quite intriguing, and I did just want a chat. But the other assassins don't share my sentiment. They say Lin'an City will be your grave. Think you can survive?"
"712b44cf1e4eb85cc2df2d537fae4fd9","Or will you use that mysterious power to change your face and start anew?"
"44b803aba30b05862b52c9436a1940ba","Care for a wager?"
"021c0fa20e3fdec82cb2d4374c344736","What's the bet?"
"c3c1fa39c474b0a87390f7f70a8ebf74","Whether you can return to Six-Mile Longting before you die."
"56db7c5b2b793d7ad5645024ed9c6592","What do you mean?"
"40ba52041738c8c1944b57781e7e9196","Silent Raven assassins never rest until their target's dead. But for you, we'll make an exception. No one above the rank of Colonel will intervene. If you make it to Six-Mile Longting alive, you win."
"6ca415dfebd3bea75b164248236a3619","Run. Let's see if you're worthy of that token."
"da0f221860591364855560c1d1b10e46","I won't forget this."
"f94f5ba79513952f0672c70af76644d1","Haha! Farewell."
"5bd52154b48714f970bc8d147cef2f1d","Run for it!"
"7bd89dd2eed0ace085ad4bcf2e8d96f8","The man who summoned me here is not Yan Xiaosheng, but the leader of Silent Raven in disguise. He challenged me to a wager on whether I can return to Six-Mile Longting alive."
"86d8a04ae3eacb2fc497e566de09dd6f","Escape to Six-Mile Longting"
"86b16c5bf8d74864707297c5f49d0672","Remain silent"
"23d5f47d1a8a09abfcdf9661b119fc4d","Hehe, I can guess. He wanted you to become the Champion, didn't he? Most likely for that token."
"240640a1900a07cc23896b413ef78435","Death to the marked!"
"1edd8888db7aa7c94c5fdeccc424cc32","Damn it! Bring it on!"
"cdb62725f1b98a5481c9aca9111dd43b","Huff... huff... Does this mean... I've won?"
"5107aad818a2438ece94896af82f9946","That man said Yan Xiaosheng wove a grand lie. What could he have meant?"
"70f6a6f03a10eab98a5744c3a932a52d","Silent Raven..."
"c3f9398d06f594000a246304a4b25ec3","Just as he said, I seem to have cheated death itself."
"6e9317bf3c08a6d91a1daa7d98a5d37c","So many unanswered questions... but the Raven assassins should leave me alone now. Let's hope that man keeps his word."
"90d1ac88d6fee6f81f30f954fe755d09","Awaiting News"
"3f89b8d4ea3c6eb75ba4ee68fc5b0c2f","After that skirmish with death, I can't rush into things blindly. I need to be prepared. But I know nothing about the Kungfu Contest. All I can do is wait for word from Yan Xiaosheng. The days drag on."
"5c65c46f30187f51e333d1216865a4a2","Wait for news from Yan Xiaosheng. Meanwhile, rise to the rank of Elder or above, and expand your sect to over 30 members."
"71b3458094676662d776502845160f2f","It's been a while. My efforts have paid off. I've finally found out the time and place of this year's Kungfu Contest."
"c10d8d4875296e80fa08c70e9102850a","Tell him about the events in Lin'an City"
"9b3ea9c54be8a390aa68b0c6fe765207","The Disguise Master, you say? The Silent Ravens are masters of disguise and blend into crowds with ease. Stay on your guard."
"2021d88b1d5bc540553d6da133c269d2","About the Kungfu Contest"
"c214cc07887635869c6f38233398b651","I've marked the location of the Kungfu Contest on this Wayscroll. It'll show you how to get there. As for the date..."
"28748ba6a7b55fc40323f5f1b883883a","It's not settled yet?"
"eb0900c0b544cf4a552dd3bedb709022","There seem to be complications.The sect leaders will convene in Winding Dragon Town to discuss the details."
"9e06b10c557e74a34c7d298cd9cfa962","As a sect master yourself, you're eligible to attend."
"d496cccf58d38e1d148cda2bec57a47c","Are the sects meeting to decide on a date?"
"6c658d31877022624f7b6787d29beff3","In previous years, everything was handled through letters. Calling a meeting likely suggests something else going on."
"b522e1a7842677bd1298c1678ddf2c55","The meeting will be held in Winding Dragon Town. Go when you're ready, but remember to stay alert."
"cdb39338fe9a0a3db571dac6d71707d0","Winding Dragon Meeting"
"529fddcb166404101613ee4f9ff887b2","Yan Xiaosheng sent word that the location for this year's Kungfu Contest has been decided, but not the date. The sect masters are gathering in Winding Dragon Town for a discussion. In previous years, such matters were usually handled by letter. Perhaps there's more to this meeting than it seems."
"e4be6d76b0bef48871ebccc4155cbbe4","Head to Winding Dragon Town"
"b18aec1a6ec9654f9da7401a08ab12f4","Given your current rank, you're naturally entitled to accompany your sect master."
"808479c6b76e3ae6b04054413cb94627","{0}, you're still quite young, and it's not ideal to continue living as a roamer. People might look down on you."
"68f6b9e6ccf68e0d36fec7fde694f230","How can I alter my identity?"
"ccee93e8219c80399ec341add757df0b","In the future, you can join a sect, run a shop, or even establish your own martial sect and become the Champion. But for now, it's a good idea to start with a more basic occupation."
"d2040fcf4609e64af8f0a025bd73c800","Become a 「Woodcutter」"
"8861f064d3f36787bbf1a18907eba5e1","You can gather wood and supply it to other merchants. Here's a Grocery Cabinet for you. People will buy wood from it when needed."
"4e7ee6bd34c7fed8420d97c25b775ac6","{0}{1} advised me to become a Woodcutter and gave me a Grocery Cabinet."
"8b83783386e1dbd21abf7e60df07f2ff","Received a Grocery Cabinet."
"5708ec6fbdbad42cd5a64f4e0bad668a","Become a 「Farmer」"
"2515f8b2cec7d45494ee1418bc4e1e64","Farming can be fun. You can cultivate a small plot, grow and sell herbs, and take a sip in your free time."
"19084ea763e920b60cf6bafe840ca79c","{0}{1} advised me to become a Farmer and gave me a piece of Field."
"6f42171dbc4b9f14b82ab7bbcc4a8015","Received a piece of Field."
"8fc71c9d0409402afd8c95152f544928","Become a 「Miner」"
"0ae9236b58ce5fd73372c7c9142df81e","As a miner, you can gather ores and supply them to other merchants. Here's a Grocery Cabinet for you. People will buy ores from it when needed. Mining can be quite rewarding. I've heard some miners even discovered treasure maps."
"ded736be21d9decbd4f9d1a54fa5aa5f","{0}{1} advised me to become a Miner and gave me a Grocery Cabinet."
"dd66c16ddb9402563e4da67941c1ef2d","Become a 「Hunter」"
"441666a5abbd1927733e4620c39f67e7","You'll need to learn animal taming from a stable owner. As a hunter, you can hunt, collect resources from animals, and even capture some for domestication."
"d337e7f12fb86aa1d54f9622330e4358","{0}{1} advised me to become a Hunter and gave me an Animal Pen."
"21dc8967b003254e21afbbfd0108e8e8","Received an Animal Pen."
"8deb0009459ef5a93b8a3698ab9ba286","Become a 「Fisherman」"
"3b012fd48f3a6d93a2c97d9104407e16","You can catch fish in lakes and the sea, then sell them at the tavern. The more Energy you have, the better at underwater fishing. Take this Serpent Ganoderma, it will boost your Chi."
"bc137084c2448fb680490bb30f96d48e","{0}{1} advised me to become a Fisherman and gave me a Serpent Ganoderma."
"ed350478c260d78d6443ff7edfb43c59","Received 1 Serpent Ganoderma."
"e985d9e904ead6e0d9994f183aba7b53","Become a 「Bodyguard」"
"2fcd7a2dc92b0bead842f70206c79bf4","To be a bodyguard, you need exceptional martial skills, or no one will trust you with their life. Here's a Dummy for you. Make sure to practice diligently."
"ebd5751dc2f38e05a6d93f09e75a68c1","{0}{1} advised me to become a Bodyguard and gave me a Dummy."
"7f1ae11311f42f272f1c15ab8b53c99b","Received a Dummy."
"7c7d169ce6806b7a3730ca6e287ef5bd","I don't want to change my identity for now."
"30ced5b093dfdf21e4c4b64027a90e02","...Alright then. If you ever decide to change your identity later, you can always visit the Tavern Manager."
"6e9861b6ce9ec626c7dd1365e8656ea1","After Dragonspring Town's decline, many moved to Winding Dragon Town, bringing prosperity to the area."
"713718f1c674ed9f0897faa24de442eb","Head to the meeting place first"
"eb7b49b493fc642c37f9880ce9b7d026","Head to the meeting place"
"a45fb6bbf291a6e74cee70210a1fa9a1","Yun"
"e231473524892e4041a55c75a88e334e","Tianjin"
"6686b763028ccae2c4372921db40603d","Are all the sect masters gathered here just to set a date?"
"e71040fff7ba66a3a468dfe7c15d453d","As you mull over your doubts, an imposing figure strides in. The sect masters all blanch at the sight of him."
"d83a0720ea7b32436c4c39cc75e189a5","Yun Tianjin? How is he still alive?"
"71e6ce83d8a8a8bf7120a0f3a209caaf","Yun Tianjin?"
"72a996ea38c645ee1dfd81528fa78a6a","The old ways are history. New rules govern now. You started this Kungfu Contest when no one's taking charge. Good for you."
"cf1db489aaf3677be98c23783f4d206c","In the days of the Imperial Court, the Imperial Guards maintained order in the martial world. So it shall be again. Your Kungfu Contest? Consider it canceled."
"eb19c89aada4e987edd7222e780e8925","The Imperial Guards..."
"d881367ce5bf6c4fba3c877250f6ae7f","The martial world once bowed to the Imperial Court, yet when the north invaded, the Court did nothing, leaving our people to bleed and die. Now we've known peace for barely a decade, and you eunuchs dare crawl out to claim the spoils?"
"3bda1c9ccd43171dc95ce09ab6258e1b","You are mistaken about two things.\\nFirst, the Imperial Court didn't rise to power because of your ingratiation. We ruled because we beat you into submission.\\n"
"2f29392b830e0ea8df2cc9a0ee6778db","As for the second... Who the hell are you to interrupt me?"
"b4a741106349928a47c47ef7019fde8a","What an arrogant jerk."
"48e5442686dcf4b4b1d21b9571a69912","You scoundrel! How dare you insult me! Take this!"
"e927a1a053ff220a624cefc3e35f21b8","Hmph. Pathetic."
"5d89b0f413c87822faa00001b354515b","The world seems to tremble with the sheer force of his palm. A single strike sends the assailing sect master flying, gravely wounded."
"194741013aaa50119ed4841d23e5c1fa","? ! What formidable power!"
"7c44c7d670577bda738831f7c32ccdad","Wave Palm?! How did you—"
"8f6bfc1a5f7734abb5ea0b852b131ed1","By decree of the Grand Emperor!"
"a24c7eec1a9d85046fec7b5ed605c79e","The Grand Emperor's decree?!"
"2ac5b265581dab15b39096d7f4186854","The Grand Emperor is still alive?!"
"cdc2eea2a80ead085769a04fea6bdc33","Grand Emperor?"
"80ac0dde349ee62dd715762e5964cd4d","The emperor has the order:\\nToday, the heroes are together to disturb the rivers and lakes. Paiden is divided, the cracks are cracked. The major forces are their own selfishness, chaos, and even difficulty in life. There are even more lingering lingering in the rivers and lakes, killing innocence, and even chaotic order of the rivers and lakes, and everyone is in danger. The emperor's pity, from today, will enter the Lord of the Lord today, and will re -establish the order with iron and blood. Anyone who does not follow the morals of the rivers and lakes, the traitors and the fate of the grass, the guards of the big inner must ride it to the law to use the wind of Kuangwu Lin. Qin this."
"8c30fe49a24077a16c26b99b4b659ee6","Imperial Guards?"
"550904c07d0e068716e087d7f5dddcf8","But... that's impossible! The Grand Emperor was slain by the Silent Raven..."
"8c73c1e7f2ff2de01077c6c598489ccf","Heh. You doubt the decree? Perhaps you've never witnessed the Emperor's glory. But surely you recognize the technique I just unleashed."
"ad8688e388919e39d4a6d0762eb5370a","But... how..."
"641e515f653cdfddbe63a5635ce4cb98","I've made myself clear. Speak no more of the Kungfu Contest. I'm in a generous mood, but the Emperor is far less... accommodating."
"427a9cc8b0b30e10ea176a1938f637c1","The Imperial Guards will soon return to prominence. When we do, remember to hand over that item. Unless you'd prefer to face the wrath of my palm."
"5252eed6c390e72b9f12269af230f9d5","With that, he sneers."
"138999d992cbc14d1697bcf7a1ed28c2","I'm merely following orders. Don't make this difficult for any of us. Farewell."
"86fc7e93d1e8b9bbd3b456fcaadc8a8e","The Imperial Guard's return... does it bode well or ill for the martial world? Should we proceed with the Contest? Or hand the item over to Yun Tianjin?"
"76c55cc38f42bddf03c2f38c2dedaaad","What item?"
"a1541430d65aca604edad3c7b1f95e2e","The Champion's Relic. Rumor has it that someone brought it from Dragonspring Town years ago. They say it holds the Grand Emperor's Kungfu secrets. The Kungfu Contest was created, in part, to compete for this relic and unravel its mysteries."
"4932041c9485890169d3da9545b74e8a","Yet over ten years, neither of the two Champions have deciphered its secret. We thought it a mere symbol. But now, it seems far more significant."
"538942e17a87a49f2fde9d6a8ef1d22c","So should we continue with the Kungfu Contest?"
"b0761739e1c74b77b05a0d86dd6fbdf5","This requires careful thought..."
"f154b1bad2ecc9b94351ace00c6d18dc","It seems Yun Tianjin's Wave Palm has shaken the sect masters to the core."
"eacd9a16ba0030c949a3d95c372d33b2","Yan Xiaosheng never mentioned the relic to me. His constant push for me to vie for Champion... was it tied to this all along?"
"838ca7851d83f4d666c3c5852c5d11cb","Yan Xiaosheng is elusive. Even if I ask, I doubt he'll give me a truthful answer. It seems Yun Tianjin might be the key."
"15dc9ecb08c345aeba6bc17251e16b25","He mentioned the Imperial Guards' return. Perhaps I can ask a Tavern Manager about their whereabouts. They always know the latest rumors."
"ee2a2824a9eb3964058438ad154adc6c","Champion Relic"
"a756101be057f32a12aeb19a72103ead","The meeting at Winding Dragon Town raised more questions than answers. What's the true nature of the Champion's Relic? Why is it sought after by the resurfacing Imperial Guards? Time to ask a Tavern Manager about their location. To get to the bottom of the mystery, a confrontation with Yun Tianjin seems inevitable. I'd better be prepared."
"a51746181956c1566ffc4c67b491d513","Seek out the Imperial Forbidden City, and ask the Imperial Guards about Yun Tianjin."
"29637e5e0291236d547cfefa7060db0c","That's the plan"
"38701dc72c633812f4cf5012465bdcb4","Oh! I've seen you before, in Winding Dragon Town. Are you here to deliver that item? Or to die?"
"933304f4cc5d5a611000721f895e4e05","Neither."
"9074e289ec4dad6ee267ad10fad88140","Neither?"
"bd519e0d997ca4675f0d99a022cab6cd","I have some questions."
"abdb86a298c3984b2c2a09bb2928628a","I'm not fond of playing the teacher. But you're an interesting character. Trespassing in the Forbidden City is punishable by death. And here you are, risking your life just to ask me questions?"
"510d72ea94a11bb4c7a5e3191578a314","Please, humor me."
"41d9c4451cf60540548d816aa32b950a","And if I refuse?"
"496f30f870420bad374b78ca7b782cbc","What harm is there in hearing me out first?"
"4f3234c8216c81cc46f455479c3fbc7f","Ha! Fair enough. Go on, ask away."
"44937a3c9d64dddaebc005cfb5287405","What is that item?"
"eb2a24656e4d12bbbd2276f984fc0c7d","A relic. The martial world speculates it holds some legendary technique that made the Grand Emperor invincible. But they're wrong. It's only just a relic."
"69a74eb985eeb2379dec042f00b34c10","Just a relic?"
"23027174073cc96b57d8fea794a64720","One that leads you to the heavens."
"f8908f120d1020c41c956248032f571c","To the heavens? How?"
"17a5737bc63cfd812a6d03c9f0d77def","I don't know."
"57400ee10496e836015f12cb56e34369","Does anyone?"
"17521b5c6a1748498b7d61948d5e9210","Someone did. But they're six feet under."
"f7655a9fdcea481123651639c4a1ab20","If you're so curious, why not ask him yourself?"
"a7d75a8b592b23bcd4b0ad6bfbf92eb8","But I'd rather not die just yet."
"7db06428d5ef06bb0125ea4b7e296043","That's not for you to decide. Years ago, that person took you away. But now, you walk right into my hands."
"71353a1e98acf2ffacad0dd0f85382d0","You know me?"
"598226bc9ffe98461931c017d4053357","A Herder of Heaven, known as the Cultivator.\\nNo wonder you came here to ask about that thing. Have your memories returned? Ha! No matter. Capturing you... that is another relic leading to the heavens!"
"d725f75e93ce17d332128e338a09ff2d","Cultivator? Relic?!"
"4c4cbdb273d3aa7ed31779c5a0e08e63","Take this!"
"4d746dc2e9bc78a6f8ee06f1da18b4c1","Impossible!"
"5d5fcfd9fb603b5e18f8f824001d298a","Relic? Cultivator? What is this all about?"
"fb5c350dbd5c2561ae743fecf7a4a7bc","What do you know?"
"568625bbeaead4a19f86f3ffc778efdd","Hehehe... Hahahaha!"
"d4d98315c60690ae85342bbf4ca41e4a","Why are you laughing?"
"bb2c93318b6f4ec3684b9ba16ef32c47","I laugh that you're trapped in a cage unawares. That you remain a puppet despite all your strength."
"bdf3963723ac5e20c6cba1305e21f0ce","Suddenly, a concealed weapon flies in from a distance, striking Yun Tianjin in the chest!"
"31458ba13dbc91bb6b284e66e7170cc9","Who's there?!"
"ca8b1452e9df6c55cf4a98a89723f5ca","Trapped in a cage, a life without end.\\nBeneath heavens wide, a lone soul in prison.\\nKingdoms crumble, stories fade.\\nIn Northern Huanmos Tower, regrets pervade."
"a89663f49c81313c39bf0d2d012e3102","Northern Huanmos Tower..."
"89b6092c60999bb15fd326173ef7cab3","Never, ever board that ship."
"aa0ddbab71e72393853044bdf3b7cbda","Never, ever go north!"
"fafeec51854504642f5dcebb0bb97988","Hahaha. Hahahaha! But how could you not go? Hahaha! You're destined to die there!"
"7db355a41bb2daaee45f0ffb62855ce6","But you won't die. Hahaha! You can't die! Hahahaha!"
"de14b30298d0ad65026e4cdc42a2e17d","With those final words, Yun Tianjin collapses, lifeless. His frail, aged body had long since reached its limits, sustained only by sheer inner energy. Your battle has drained that strength. That concealed weapon has completely took away the last of his strength."
"f6ca27cc601e81906b78bb6409d80ca7","Explain yourself!"
"cc1f1f2baa13a8895bbed21eaa5e0047","Don't go north? Don't board that ship?"
"dfbb9f91d581b9d68e02eceeb81c2980","Fearing Yun Tianjin's power, the sect leaders dared not mention the Kungfu Contest before. Now that he's dead, should I ask them to resume the Contest?"
"205359158011aa46ce5f03da88f2dcc3","The Silent Raven and Imperial Court fought over me. The relic... to the heavens... Cultivator... Northern Huanmos Tower... Yan Xiaosheng... Champion..."
"83fbba164e8531e94e8087496c6f2820","This goes beyond the Silent Raven. To solve all these mysteries, I must obtain the Champion's Relic."
"34a536df03ad6cdb2152d2e8579c6d4d","Hum? What's this? A manual? Wait... it's a book detailing the Wave Palm Mnemonic..."
"77d20f8ca6a22bd3380881b9fa5fd55c","To the Pinnacle"
"c01fc36a38e4757f1dcf7b72c8d121a9","Champion"
"e80d824566dc446db1c756e5735f9cb2","Yun Tianjin died, his final words a poem:\\nTrapped in a cage, a life without end.\\nBeneath heavens wide, a lone soul in prison.\\nKingdoms crumble, stories fade.\\nIn Northern Huanmos Tower, regrets pervade.\\nHe spoke of strange words about Cultivator, and reaching the heavens. The Champion's Relic seems the key to the mystery. What does Yan Xiaosheng want? Who am I? It feels like I'm getting closer to the truth."
"fd7890a5bba3398a627bf282cf67ecf0","Use the Kungfu Contest Wayscroll to unlock the event area and prepare to become the champion of the martial world."
"723f8115a8057a28c56675f77f453faf","That's all you got?"
"db549ce60db3279a35143ee5cf99e97d","It's a shame you'll never know the truth."
"22a3569b849634e661be5417055937f4","Seize him and throw him in the prison!"
"ce32be5fab1012a3a0b1bbe093196e21","Just then, several concealed weapons fly in, forcing Yun Tianjin back. You quickly strike the ground, creating a cloud of dust to cover your escape."
"4dd9f7eef4d71e4d7eea82e8bbe8cc32","Oh no..."
"06cc79499f046ab90954e3858edfb1c7","Seize the moment to leave"
"539c992337cffcef6ce41575dc3a4a38","That was close... I need to prepare fully before seeking out Yun Tianjin again."
"82479eac0ea559176b46d6a8b80c7273","The masters of the various sects have learned of Yun Tianjin's death and sent me to inform you. The Kungfu Contest will proceed as planned. You may decide the exact time for its opening."
"1ed21590bdbf93e3c0af87f420c643e0","If even Yun Tianjin couldn't match you, you're sure to secure a top spot in this contest."
"6b3da73bc2b2a465b4298bad69b2cc12","I still need to inform others, so I'll take my leave now."
"d1a34a5779d40c126a46dd616be6699a","Please go ahead"
"b3e5df37da2b0428157fde0e3689bf1c","The Kungfu Contest is ready to be initiated.\\nTo start it, simply speak with an indoor disciple from your sect, and they will notify the martial world. If you're a wanderer without a sect, you can talk to the tavern manager to begin the contest.\\nThe contest occurs every 15 days.\\nOnce you become the champion, you can freely initiate the contest without any time restrictions."
"9a5ea051de94fbeb3e836bfbf9929f3b","Kungfu Contest?"
"106cded27e8adadff88d14f86f0b0029","Hmm, how the tides of time sweep away the old to make way for the new. Now that you've become the champion, this token of leadership is yours."
"0d1c49ecef27f82df0d5a75118e3a498","The previous champion was supposed to pass this to you, but he has gone missing. It's rumored that he boarded a ship and headed north. Before he left, he entrusted this matter to me."
"4cc70b0e7f67d88e9f5bff05934789a9","This token is a relic from the former grand emperor, rumored to hold insights into unbeatable martial techniques."
"941dda8b6c43380e3b5bd860a27f4ba1","For years, the martial world has fought over it, especially with the northern forces advancing, causing great suffering."
"9779b11623ee8252aaa6376db46374af","Then several masters established the rules of the Kungfu Contest, declaring that the victor would govern the order of the martial world and gain understanding from this token."
"0ffef0ca6217979cc2191f768a592f1e","Yet, over the years, both past champions found nothing of value in it. They even entrusted it to me, perhaps believing I wouldn't be greedy."
"fbe43752b2ad5248af83c3da302d4cb8","What the former champion wanted me to convey is that this token holds no ultimate martial secret. In fact, it may bring disaster."
"1e1e4b7bbb754aff8126e6169d0d9091","Disaster?"
"c409f6874e46c510b80d67bc4d7d9bd3","I can't say more than that. I give this to you to honor my old friend's trust. With nothing else to discuss, I'll take my leave now."
"b790468c9c0db1ad8cf80593e0d5e6d5","Past and Future"
"99e74bc29dc0b886147999a731e0c9da","Now that I'm the champion of the martial world, Yan Xiaosheng will soon hear the news. It's time to wait for him to come and resolve everything."
"dcddde04e04f1802c2f9e5648474ef99","Wait for Yan Xiaosheng"
"d01d3e7c1fd32b4e95299c8392ebc72f","Qianhuan"
"c50baca1fd6e1327849d2b21ba577169","Langjun"
"65e401b6f8b299578b269d5bb0709eb4","It's been a long time. I didn't expect you to rise to this position."
"8a97c81ea53ca439a7c7d69e3bb74ca5","Without your help, I wouldn't be here today."
"4084ce51e951eb5a6d5a60f63f018590","It's nothing. With your status now, uniting the martial world and eliminating the Silent Raven should be well within your reach."
"7fa4262cd3360ece57e2a1db3f029a91","You've helped me reach this point, but I can't shake the feeling there's more to it than just the Silent Raven."
"f7d8fe88b410bd92fccbe5280e4837c5","[Ask]"
"6ed75c02d43812f27e4d2fd26c5954b9","Of course, it's more than that."
"11bed50279e56841daa3f242a0131493","The Disguise Master…"
"0ffe5c35fe93f6835cdd913a77103838","I still need to settle the score with you for sending assassins after me."
"8880082778b773ac5aa06d5c26453e19","My men pursued you, but I once helped you. Can we let the past go?"
"8ecb5cf10af3a616e2196ed217cc765b","That concealed weapon back then... was it you?!"
"cca76cc5ce26b7ec0dfb8fbd667fe7fa","I did doubt your abilities, but now that you have that token, I must admit I underestimated you."
"85be67a717b2cdd107e2a6535e70a619","I don't know what Yan Xiaosheng told you, but I assure you, it's nothing like the truth."
"476cafd772cb1e51f80a202d215c1af5","Oh?"
"6fe4a369336805681cddd3076d5d6a04","Rumors say there are immortals in the far north, controlling all living beings and trapping them in their grasp."
"67e9fda2e03ad4e95a7cfff9440dedfc","My master traveled to the far north and discovered that those who dwell there are not immortals, but a group of sinister beings."
"45f38b2788a2c741f958aac41d87001d","These dark forces have secretly controlled the world for centuries, hiding within the martial world, unnoticed by ordinary people. Their underlings sail strange ships, transporting spiritual beings and talents to the far north, where they are burned to ashes."
"53fa9ec86e2068337b94721ff0cb4569","But why do they do this?"
"f8571e02cd60afa85f85f275e06b0877","I don't know, and my master never explained. However, through fate, he learned that the Great Emperor was also under their influence, so he secretly established the Silent Raven to fight back. Before those dark forces could strike at the heroes of the martial world, he gathered strength within the Silent Raven."
"b74d8b9a0329f1626ad180dfd6c01059","These enemies have unclear motives but possess immense power, far beyond what martial arts can describe."
"ef10a60aba1146823e2f1fa136b53616","Power beyond description? Are they truly immortals?"
"07ef32c0686f8148fcc5932b41152929","After years of struggle and sacrifice, we've gained only uncertain information."
"9199fe2afc98892ed8367cedaa8bb0c0","In this chaotic world, only the cultivators can break the cycle."
"8724e2c9797c89af9c9bf2079712ec6d","Cultivator?"
"ce8bbb006ac3df7eb7dc82ddaeafe03c","Indeed, my master said: 'The shepherd of heaven is the cultivator.' They cultivate the universe, shaping the world. They are the first beings of creation and hold the key to defeating those dark forces."
